Sale Key,City Key,Customer Key,Stock Item Key,Invoice Date Key,Delivery Date Key,Salesperson Key,WWI Invoice ID,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items
175152,101013,0,166,2020-01-24,2020-01-25,8,53996,1,13.0,15,13.0,1.95,8.5,14.95,1,0
200413,48004,0,189,2020-05-29,2020-05-31,13,61819,1,13.0,15,13.0,1.95,8.5,14.95,1,0
200913,50969,0,181,2020-05-31,2020-06-04,8,61974,1,13.0,15,13.0,1.95,8.5,14.95,1,0
202934,111993,0,168,2020-06-12,2020-06-13,3,62604,1,13.0,15,13.0,1.95,8.5,14.95,1,0
203067,102671,0,200,2020-06-12,2020-06-13,14,62643,1,13.0,15,13.0,1.95,8.5,14.95,1,0
203260,109791,0,202,2020-06-13,2020-06-14,7,62704,1,13.0,15,13.0,1.95,8.5,14.95,1,0
204334,98692,0,193,2020-06-19,2020-06-20,8,63046,1,13.0,15,13.0,1.95,8.5,14.95,1,0
205452,38704,0,185,2020-06-26,2020-06-27,13,63391,1,13.0,15,13.0,1.95,8.5,14.95,1,0
205693,76309,0,189,2020-06-27,2020-06-29,6,63476,1,13.0,15,13.0,1.95,8.5,14.95,1,0
206018,90943,0,179,2020-06-30,2020-07-03,15,63580,1,13.0,15,13.0,1.95,8.5,14.95,1,0
208534,86242,0,170,2020-07-15,2020-07-16,16,64379,1,13.0,15,13.0,1.95,8.5,14.95,1,0
209124,107316,0,199,2020-07-17,2020-07-18,8,64566,1,13.0,15,13.0,1.95,8.5,14.95,1,0
212634,80875,0,185,2020-08-07,2020-08-08,13,65676,1,13.0,15,13.0,1.95,8.5,14.95,1,0
212643,78218,0,167,2020-08-07,2020-08-08,15,65678,1,13.0,15,13.0,1.95,8.5,14.95,1,0
212850,55744,0,188,2020-08-08,2020-08-09,16,65746,1,13.0,15,13.0,1.95,8.5,14.95,1,0
213297,81839,0,166,2020-08-12,2020-08-13,14,65885,1,13.0,15,13.0,1.95,8.5,14.95,1,0
213298,81839,0,172,2020-08-12,2020-08-13,14,65885,1,13.0,15,13.0,1.95,8.5,14.95,1,0
110283,105949,0,181,2019-02-24,2019-02-25,7,33966,1,13.0,15,13.0,1.95,8.5,14.95,1,0
111565,79734,0,177,2019-03-03,2019-03-11,13,34357,1,13.0,15,13.0,1.95,8.5,14.95,1,0
115267,94333,0,187,2019-03-22,2019-03-23,8,35489,1,13.0,15,13.0,1.95,8.5,14.95,1,0
115819,72761,0,184,2019-03-22,2019-03-23,3,35656,1,13.0,15,13.0,1.95,8.5,14.95,1,0
115821,72761,0,200,2019-03-22,2019-03-24,3,35656,1,13.0,15,13.0,1.95,8.5,14.95,1,0
115872,41568,0,183,2019-03-22,2019-03-23,3,35673,1,13.0,15,13.0,1.95,8.5,14.95,1,0
118981,105458,0,197,2019-04-09,2019-04-10,16,36622,1,13.0,15,13.0,1.95,8.5,14.95,1,0
119014,48762,0,179,2019-04-09,2019-04-10,3,36632,1,13.0,15,13.0,1.95,8.5,14.95,1,0
120457,47134,0,186,2019-04-16,2019-04-17,3,37070,1,13.0,15,13.0,1.95,8.5,14.95,1,0
122160,44851,0,173,2019-04-30,2019-05-07,13,37602,1,13.0,15,13.0,1.95,8.5,14.95,1,0
123808,105327,0,190,2019-05-08,2019-05-09,14,38108,1,13.0,15,13.0,1.95,8.5,14.95,1,0
124465,72125,0,195,2019-05-11,2019-05-12,3,38318,1,13.0,15,13.0,1.95,8.5,14.95,1,0
124702,48833,0,177,2019-05-11,2019-05-12,3,38389,1,13.0,15,13.0,1.95,8.5,14.95,1,0
126236,87906,0,195,2019-05-21,2019-05-22,8,38877,1,13.0,15,13.0,1.95,8.5,14.95,1,0
126239,87906,0,202,2019-05-21,2019-05-22,8,38877,1,13.0,15,13.0,1.95,8.5,14.95,1,0
80432,88084,0,203,2018-09-14,2018-09-15,13,24730,1,13.0,15,13.0,1.95,8.5,14.95,1,0
81011,66266,0,199,2018-09-16,2018-09-19,8,24915,1,13.0,15,13.0,1.95,8.5,14.95,1,0
80904,56014,0,192,2018-09-16,2018-09-17,15,24883,1,13.0,15,13.0,1.95,8.5,14.95,1,0
81298,56294,0,186,2018-09-17,2018-09-18,6,24994,1,13.0,15,13.0,1.95,8.5,14.95,1,0
81689,88154,0,168,2018-09-21,2018-09-24,13,25122,1,13.0,15,13.0,1.95,8.5,14.95,1,0
82643,72894,0,202,2018-09-27,2018-10-03,3,25405,1,13.0,15,13.0,1.95,8.5,14.95,1,0
85710,79734,0,200,2018-10-12,2018-10-13,13,26338,1,13.0,15,13.0,1.95,8.5,14.95,1,0
86448,64642,0,184,2018-10-18,2018-10-19,6,26579,1,13.0,15,13.0,1.95,8.5,14.95,1,0
88990,72709,0,179,2018-10-28,2018-11-01,3,27355,1,13.0,15,13.0,1.95,8.5,14.95,1,0
89068,87942,0,172,2018-10-28,2018-11-03,8,27380,1,13.0,15,13.0,1.95,8.5,14.95,1,0
89069,87942,0,177,2018-10-28,2018-11-01,8,27380,1,13.0,15,13.0,1.95,8.5,14.95,1,0
91065,90329,0,174,2018-11-08,2018-11-09,15,28003,1,13.0,15,13.0,1.95,8.5,14.95,1,0
94903,103780,0,203,2018-11-29,2018-12-05,16,29185,1,13.0,15,13.0,1.95,8.5,14.95,1,0
95599,87633,0,189,2018-12-02,2018-12-03,3,29402,1,13.0,15,13.0,1.95,8.5,14.95,1,0
97050,105458,0,180,2018-12-09,2018-12-10,16,29853,1,13.0,15,13.0,1.95,8.5,14.95,1,0
98705,93242,0,184,2018-12-17,2018-12-18,8,30361,1,13.0,15,13.0,1.95,8.5,14.95,1,0
99560,104953,0,179,2018-12-22,2018-12-23,6,30626,1,13.0,15,13.0,1.95,8.5,14.95,1,0
100226,45064,0,175,2018-12-26,2018-12-29,15,30833,1,13.0,15,13.0,1.95,8.5,14.95,1,0
101512,49017,0,191,2019-01-02,2019-01-03,15,31235,1,13.0,15,13.0,1.95,8.5,14.95,1,0
101514,49017,0,163,2019-01-02,2019-01-03,15,31235,1,13.0,15,13.0,1.95,8.5,14.95,1,0
102483,101670,0,204,2019-01-07,2019-01-08,8,31539,1,13.0,15,13.0,1.95,8.5,14.95,1,0
104277,76486,0,203,2019-01-18,2019-01-19,15,32106,1,13.0,15,13.0,1.95,8.5,14.95,1,0
104530,89683,0,202,2019-01-19,2019-01-20,7,32179,1,13.0,15,13.0,1.95,8.5,14.95,1,0
104940,78035,0,170,2019-01-23,2019-01-24,15,32303,1,13.0,15,13.0,1.95,8.5,14.95,1,0
108157,81188,0,194,2019-02-13,2019-02-14,15,33307,1,13.0,15,13.0,1.95,8.5,14.95,1,0
109918,54596,0,183,2019-02-21,2019-02-23,16,33854,1,13.0,15,13.0,1.95,8.5,14.95,1,0
110039,102935,0,201,2019-02-23,2019-02-24,15,33894,1,13.0,15,13.0,1.95,8.5,14.95,1,0
110009,94644,0,200,2019-02-23,2019-02-24,7,33887,1,13.0,15,13.0,1.95,8.5,14.95,1,0
109965,82394,0,203,2019-02-23,2019-02-24,6,33874,1,13.0,15,13.0,1.95,8.5,14.95,1,0
129026,50969,0,187,2019-06-05,2019-06-06,8,39741,1,13.0,15,13.0,1.95,8.5,14.95,1,0
131593,54129,0,196,2019-06-18,2019-06-19,15,40531,1,13.0,15,13.0,1.95,8.5,14.95,1,0
134130,89925,0,173,2019-07-02,2019-07-03,3,41315,1,13.0,15,13.0,1.95,8.5,14.95,1,0
134794,47692,0,164,2019-07-04,2019-07-05,3,41517,1,13.0,15,13.0,1.95,8.5,14.95,1,0
135821,104594,0,180,2019-07-11,2019-07-12,8,41830,1,13.0,15,13.0,1.95,8.5,14.95,1,0
136403,94237,0,200,2019-07-15,2019-07-16,8,42011,1,13.0,15,13.0,1.95,8.5,14.95,1,0
136404,94237,0,174,2019-07-15,2019-07-16,8,42011,1,13.0,15,13.0,1.95,8.5,14.95,1,0
136499,92521,0,200,2019-07-15,2019-07-16,7,42038,1,13.0,15,13.0,1.95,8.5,14.95,1,0
140885,72709,0,200,2019-08-07,2019-08-08,3,43396,1,13.0,15,13.0,1.95,8.5,14.95,1,0
141631,105663,0,182,2019-08-11,2019-08-12,8,43630,1,13.0,15,13.0,1.95,8.5,14.95,1,0
142695,93616,0,194,2019-08-16,2019-08-17,7,43944,1,13.0,15,13.0,1.95,8.5,14.95,1,0
144533,66573,0,191,2019-08-25,2019-08-26,8,44513,1,13.0,15,13.0,1.95,8.5,14.95,1,0
144927,90443,0,185,2019-08-28,2019-08-31,6,44636,1,13.0,15,13.0,1.95,8.5,14.95,1,0
146923,94175,0,185,2019-09-06,2019-09-07,8,45251,1,13.0,15,13.0,1.95,8.5,14.95,1,0
148366,88154,0,181,2019-09-13,2019-09-14,13,45695,1,13.0,15,13.0,1.95,8.5,14.95,1,0
150747,49017,0,185,2019-09-24,2019-09-25,15,46431,1,13.0,15,13.0,1.95,8.5,14.95,1,0
150761,91707,0,173,2019-09-24,2019-09-25,13,46434,1,13.0,15,13.0,1.95,8.5,14.95,1,0
152650,100840,0,202,2019-10-05,2019-10-06,6,47023,1,13.0,15,13.0,1.95,8.5,14.95,1,0
152979,66176,0,189,2019-10-06,2019-10-07,3,47126,1,13.0,15,13.0,1.95,8.5,14.95,1,0
154076,94237,0,163,2019-10-12,2019-10-13,8,47465,1,13.0,15,13.0,1.95,8.5,14.95,1,0
154377,87633,0,166,2019-10-13,2019-10-14,3,47569,1,13.0,15,13.0,1.95,8.5,14.95,1,0
155266,66573,0,163,2019-10-18,2019-10-19,8,47845,1,13.0,15,13.0,1.95,8.5,14.95,1,0
157605,66573,0,187,2019-10-27,2019-10-29,8,48557,1,13.0,15,13.0,1.95,8.5,14.95,1,0
157684,102762,0,199,2019-10-27,2019-10-30,15,48579,1,13.0,15,13.0,1.95,8.5,14.95,1,0
113724,94644,0,178,2019-03-15,2019-03-16,7,35022,1,13.0,15,13.0,1.95,8.5,14.95,1,0
115264,77975,0,200,2019-03-22,2019-03-23,13,35488,1,13.0,15,13.0,1.95,8.5,14.95,1,0
115429,83491,0,195,2019-03-22,2019-03-23,13,35539,1,13.0,15,13.0,1.95,8.5,14.95,1,0
118176,48004,0,177,2019-04-03,2019-04-04,13,36377,1,13.0,15,13.0,1.95,8.5,14.95,1,0
119545,82995,0,178,2019-04-11,2019-04-12,8,36792,1,13.0,15,13.0,1.95,8.5,14.95,1,0
121332,100612,0,180,2019-04-24,2019-04-25,6,37343,1,13.0,15,13.0,1.95,8.5,14.95,1,0
121572,106020,0,170,2019-04-25,2019-04-26,6,37420,1,13.0,15,13.0,1.95,8.5,14.95,1,0
122994,87937,0,174,2019-05-03,2019-05-04,8,37863,1,13.0,15,13.0,1.95,8.5,14.95,1,0
122829,71060,0,183,2019-05-03,2019-05-04,6,37813,1,13.0,15,13.0,1.95,8.5,14.95,1,0
123849,84656,0,173,2019-05-09,2019-05-10,13,38125,1,13.0,15,13.0,1.95,8.5,14.95,1,0
124950,47499,0,187,2019-05-14,2019-05-15,7,38469,1,13.0,15,13.0,1.95,8.5,14.95,1,0
125935,93314,0,173,2019-05-18,2019-05-19,8,38781,1,13.0,15,13.0,1.95,8.5,14.95,1,0
126420,83491,0,200,2019-05-22,2019-05-23,13,38931,1,13.0,15,13.0,1.95,8.5,14.95,1,0
95468,76858,0,188,2018-12-02,2018-12-03,7,29365,1,13.0,15,13.0,1.95,8.5,14.95,1,0
98292,90329,0,195,2018-12-15,2018-12-16,15,30231,1,13.0,15,13.0,1.95,8.5,14.95,1,0
98710,101245,0,186,2018-12-17,2018-12-18,8,30362,1,13.0,15,13.0,1.95,8.5,14.95,1,0
102810,99066,0,164,2019-01-10,2019-01-11,16,31645,1,13.0,15,13.0,1.95,8.5,14.95,1,0
104140,48763,0,178,2019-01-17,2019-01-18,3,32063,1,13.0,15,13.0,1.95,8.5,14.95,1,0
104865,94014,0,175,2019-01-21,2019-01-23,15,32277,1,13.0,15,13.0,1.95,8.5,14.95,1,0
106044,48851,0,203,2019-01-30,2019-02-06,3,32654,1,13.0,15,13.0,1.95,8.5,14.95,1,0
107223,81492,0,189,2019-02-06,2019-02-07,16,33014,1,13.0,15,13.0,1.95,8.5,14.95,1,0
107378,105671,0,202,2019-02-07,2019-02-08,8,33063,1,13.0,15,13.0,1.95,8.5,14.95,1,0
109019,81632,0,190,2019-02-16,2019-02-17,16,33575,1,13.0,15,13.0,1.95,8.5,14.95,1,0
109032,47741,0,195,2019-02-16,2019-02-17,3,33578,1,13.0,15,13.0,1.95,8.5,14.95,1,0
109076,47471,0,187,2019-02-16,2019-02-17,7,33593,1,13.0,15,13.0,1.95,8.5,14.95,1,0
127531,105458,0,169,2019-05-27,2019-05-31,16,39268,1,13.0,15,13.0,1.95,8.5,14.95,1,0
127776,47470,0,176,2019-05-27,2019-05-29,7,39340,1,13.0,15,13.0,1.95,8.5,14.95,1,0
129285,82506,0,163,2019-06-05,2019-06-06,15,39820,1,13.0,15,13.0,1.95,8.5,14.95,1,0
132743,78035,0,168,2019-06-24,2019-06-25,15,40877,1,13.0,15,13.0,1.95,8.5,14.95,1,0
132996,49017,0,176,2019-06-25,2019-06-26,15,40954,1,13.0,15,13.0,1.95,8.5,14.95,1,0
137127,89683,0,197,2019-07-17,2019-07-18,7,42230,1,13.0,15,13.0,1.95,8.5,14.95,1,0
138388,94300,0,191,2019-07-25,2019-07-26,8,42616,1,13.0,15,13.0,1.95,8.5,14.95,1,0
140529,38468,0,182,2019-08-04,2019-08-05,15,43285,1,13.0,15,13.0,1.95,8.5,14.95,1,0
140593,87110,0,190,2019-08-05,2019-08-06,14,43304,1,13.0,15,13.0,1.95,8.5,14.95,1,0
142064,72894,0,186,2019-08-14,2019-08-15,3,43759,1,13.0,15,13.0,1.95,8.5,14.95,1,0
142204,99970,0,171,2019-08-15,2019-08-16,14,43801,1,13.0,15,13.0,1.95,8.5,14.95,1,0
143162,47499,0,170,2019-08-18,2019-08-19,7,44092,1,13.0,15,13.0,1.95,8.5,14.95,1,0
144107,90241,0,181,2019-08-24,2019-08-25,15,44387,1,13.0,15,13.0,1.95,8.5,14.95,1,0
144387,95253,0,200,2019-08-25,2019-08-27,6,44470,1,13.0,15,13.0,1.95,8.5,14.95,1,0
144767,94175,0,167,2019-08-26,2019-08-28,8,44582,1,13.0,15,13.0,1.95,8.5,14.95,1,0
145949,102076,0,195,2019-09-01,2019-09-02,16,44954,1,13.0,15,13.0,1.95,8.5,14.95,1,0
147107,104573,0,189,2019-09-06,2019-09-07,8,45304,1,13.0,15,13.0,1.95,8.5,14.95,1,0
149527,99026,0,197,2019-09-19,2019-09-20,16,46060,1,13.0,15,13.0,1.95,8.5,14.95,1,0
149591,57487,0,201,2019-09-19,2019-09-20,8,46080,1,13.0,15,13.0,1.95,8.5,14.95,1,0
150542,88084,0,176,2019-09-23,2019-09-24,13,46367,1,13.0,15,13.0,1.95,8.5,14.95,1,0
151288,47471,0,163,2019-09-27,2019-09-29,7,46601,1,13.0,15,13.0,1.95,8.5,14.95,1,0
151695,95033,0,196,2019-09-29,2019-10-02,14,46732,1,13.0,15,13.0,1.95,8.5,14.95,1,0
151682,80871,0,178,2019-09-29,2019-10-03,13,46729,1,13.0,15,13.0,1.95,8.5,14.95,1,0
152063,44901,0,176,2019-10-01,2019-10-07,13,46841,1,13.0,15,13.0,1.95,8.5,14.95,1,0
152156,84888,0,186,2019-10-01,2019-10-06,13,46868,1,13.0,15,13.0,1.95,8.5,14.95,1,0
154627,105458,0,168,2019-10-14,2019-10-15,16,47648,1,13.0,15,13.0,1.95,8.5,14.95,1,0
155560,98103,0,180,2019-10-19,2019-10-20,13,47928,1,13.0,15,13.0,1.95,8.5,14.95,1,0
157013,77296,0,202,2019-10-25,2019-10-26,6,48371,1,13.0,15,13.0,1.95,8.5,14.95,1,0
157759,41568,0,168,2019-10-27,2019-10-30,3,48601,1,13.0,15,13.0,1.95,8.5,14.95,1,0
158495,86434,0,187,2019-10-31,2019-11-08,16,48826,1,13.0,15,13.0,1.95,8.5,14.95,1,0
160997,70113,0,169,2019-11-15,2019-11-16,16,49615,1,13.0,15,13.0,1.95,8.5,14.95,1,0
162056,104594,0,169,2019-11-20,2019-11-21,8,49931,1,13.0,15,13.0,1.95,8.5,14.95,1,0
162913,47921,0,173,2019-11-24,2019-11-25,13,50195,1,13.0,15,13.0,1.95,8.5,14.95,1,0
163030,69424,0,198,2019-11-24,2019-11-25,16,50226,1,13.0,15,13.0,1.95,8.5,14.95,1,0
163423,107284,0,199,2019-11-28,2019-11-29,8,50354,1,13.0,15,13.0,1.95,8.5,14.95,1,0
163847,107255,0,201,2019-11-29,2019-12-01,8,50490,1,13.0,15,13.0,1.95,8.5,14.95,1,0
169257,108541,0,164,2019-12-22,2019-12-23,14,52173,1,13.0,15,13.0,1.95,8.5,14.95,1,0
170762,72646,0,170,2020-01-01,2020-01-02,3,52633,1,13.0,15,13.0,1.95,8.5,14.95,1,0
171253,61710,0,170,2020-01-02,2020-01-03,8,52781,1,13.0,15,13.0,1.95,8.5,14.95,1,0
173156,77447,0,194,2020-01-13,2020-01-14,15,53372,1,13.0,15,13.0,1.95,8.5,14.95,1,0
173701,50969,0,195,2020-01-17,2020-01-18,8,53540,1,13.0,15,13.0,1.95,8.5,14.95,1,0
174086,77296,0,190,2020-01-18,2020-01-19,6,53657,1,13.0,15,13.0,1.95,8.5,14.95,1,0
121980,72709,0,164,2019-04-28,2019-05-03,3,37546,1,13.0,15,13.0,1.95,8.5,14.95,1,0
123887,98140,0,192,2019-05-09,2019-05-10,13,38136,1,13.0,15,13.0,1.95,8.5,14.95,1,0
124710,72646,0,192,2019-05-11,2019-05-12,3,38391,1,13.0,15,13.0,1.95,8.5,14.95,1,0
124913,79969,0,167,2019-05-14,2019-05-15,8,38457,1,13.0,15,13.0,1.95,8.5,14.95,1,0
125201,63483,0,199,2019-05-15,2019-05-16,8,38548,1,13.0,15,13.0,1.95,8.5,14.95,1,0
125564,61710,0,185,2019-05-17,2019-05-18,8,38667,1,13.0,15,13.0,1.95,8.5,14.95,1,0
126221,81483,0,183,2019-05-21,2019-05-22,16,38873,1,13.0,15,13.0,1.95,8.5,14.95,1,0
126387,102671,0,172,2019-05-22,2019-05-24,14,38921,1,13.0,15,13.0,1.95,8.5,14.95,1,0
176287,101362,0,183,2020-01-30,2020-02-01,8,54358,1,13.0,15,13.0,1.95,8.5,14.95,1,0
176436,84656,0,183,2020-01-30,2020-02-01,13,54400,1,13.0,15,13.0,1.95,8.5,14.95,1,0
176540,77447,0,197,2020-01-31,2020-02-03,15,54436,1,13.0,15,13.0,1.95,8.5,14.95,1,0
176767,72610,0,167,2020-02-01,2020-02-02,3,54509,1,13.0,15,13.0,1.95,8.5,14.95,1,0
178779,101013,0,191,2020-02-12,2020-02-13,8,55138,1,13.0,15,13.0,1.95,8.5,14.95,1,0
180379,64723,0,184,2020-02-19,2020-02-20,8,55625,1,13.0,15,13.0,1.95,8.5,14.95,1,0
180963,72646,0,171,2020-02-21,2020-02-22,3,55809,1,13.0,15,13.0,1.95,8.5,14.95,1,0
183457,102209,0,167,2020-03-07,2020-03-08,14,56573,1,13.0,15,13.0,1.95,8.5,14.95,1,0
184200,103153,0,201,2020-03-09,2020-03-10,8,56791,1,13.0,15,13.0,1.95,8.5,14.95,1,0
185498,68127,0,201,2020-03-15,2020-03-16,8,57191,1,13.0,15,13.0,1.95,8.5,14.95,1,0
185898,100434,0,173,2020-03-17,2020-03-18,16,57312,1,13.0,15,13.0,1.95,8.5,14.95,1,0
187723,90622,0,163,2020-03-25,2020-03-26,6,57874,1,13.0,15,13.0,1.95,8.5,14.95,1,0
187818,95253,0,203,2020-03-26,2020-03-27,6,57909,1,13.0,15,13.0,1.95,8.5,14.95,1,0
189610,107721,0,188,2020-04-04,2020-04-05,3,58470,1,13.0,15,13.0,1.95,8.5,14.95,1,0
190275,109634,0,172,2020-04-08,2020-04-09,3,58673,1,13.0,15,13.0,1.95,8.5,14.95,1,0
191546,38583,0,197,2020-04-14,2020-04-15,13,59064,1,13.0,15,13.0,1.95,8.5,14.95,1,0
191804,81481,0,177,2020-04-15,2020-04-16,16,59138,1,13.0,15,13.0,1.95,8.5,14.95,1,0
192729,99456,0,163,2020-04-21,2020-04-22,6,59425,1,13.0,15,13.0,1.95,8.5,14.95,1,0
193139,98103,0,191,2020-04-24,2020-04-25,13,59560,1,13.0,15,13.0,1.95,8.5,14.95,1,0
193382,85782,0,174,2020-04-25,2020-04-26,13,59638,1,13.0,15,13.0,1.95,8.5,14.95,1,0
193620,64758,0,184,2020-04-26,2020-04-27,8,59713,1,13.0,15,13.0,1.95,8.5,14.95,1,0
193621,64758,0,178,2020-04-26,2020-04-27,8,59713,1,13.0,15,13.0,1.95,8.5,14.95,1,0
197062,104202,0,164,2020-05-15,2020-05-16,8,60775,1,13.0,15,13.0,1.95,8.5,14.95,1,0
129265,93367,0,167,2019-06-05,2019-06-06,8,39814,1,13.0,15,13.0,1.95,8.5,14.95,1,0
129266,93367,0,172,2019-06-05,2019-06-06,8,39814,1,13.0,15,13.0,1.95,8.5,14.95,1,0
135607,63483,0,201,2019-07-10,2019-07-11,8,41767,1,13.0,15,13.0,1.95,8.5,14.95,1,0
136734,97147,0,170,2019-07-16,2019-07-17,6,42111,1,13.0,15,13.0,1.95,8.5,14.95,1,0
138575,55567,0,170,2019-07-26,2019-07-29,16,42670,1,13.0,15,13.0,1.95,8.5,14.95,1,0
138550,93367,0,174,2019-07-26,2019-07-29,8,42664,1,13.0,15,13.0,1.95,8.5,14.95,1,0
139978,82995,0,203,2019-08-02,2019-08-03,8,43110,1,13.0,15,13.0,1.95,8.5,14.95,1,0
143942,105279,0,174,2019-08-23,2019-08-24,14,44335,1,13.0,15,13.0,1.95,8.5,14.95,1,0
144267,72709,0,171,2019-08-24,2019-08-25,3,44432,1,13.0,15,13.0,1.95,8.5,14.95,1,0
144917,82935,0,198,2019-08-28,2019-08-31,8,44633,1,13.0,15,13.0,1.95,8.5,14.95,1,0
146576,93348,0,189,2019-09-05,2019-09-06,8,45149,1,13.0,15,13.0,1.95,8.5,14.95,1,0
147724,104953,0,169,2019-09-09,2019-09-10,6,45494,1,13.0,15,13.0,1.95,8.5,14.95,1,0
148650,92226,0,180,2019-09-14,2019-09-15,16,45783,1,13.0,15,13.0,1.95,8.5,14.95,1,0
148654,77852,0,182,2019-09-14,2019-09-15,13,45785,1,13.0,15,13.0,1.95,8.5,14.95,1,0
151611,72894,0,203,2019-09-29,2019-10-03,3,46705,1,13.0,15,13.0,1.95,8.5,14.95,1,0
154304,62350,0,173,2019-10-13,2019-10-14,8,47546,1,13.0,15,13.0,1.95,8.5,14.95,1,0
154397,41432,0,164,2019-10-13,2019-10-14,3,47574,1,13.0,15,13.0,1.95,8.5,14.95,1,0
154985,82394,0,191,2019-10-17,2019-10-18,6,47759,1,13.0,15,13.0,1.95,8.5,14.95,1,0
155718,72709,0,203,2019-10-20,2019-10-21,3,47977,1,13.0,15,13.0,1.95,8.5,14.95,1,0
156639,97570,0,168,2019-10-23,2019-10-24,6,48257,1,13.0,15,13.0,1.95,8.5,14.95,1,0
157306,90948,0,187,2019-10-26,2019-10-27,15,48462,1,13.0,15,13.0,1.95,8.5,14.95,1,0
162199,104202,0,184,2019-11-20,2019-11-21,8,49973,1,13.0,15,13.0,1.95,8.5,14.95,1,0
162952,113033,0,190,2019-11-24,2019-11-25,3,50205,1,13.0,15,13.0,1.95,8.5,14.95,1,0
163260,78035,0,184,2019-11-25,2019-11-26,15,50299,1,13.0,15,13.0,1.95,8.5,14.95,1,0
163763,71135,0,201,2019-11-29,2019-12-03,6,50467,1,13.0,15,13.0,1.95,8.5,14.95,1,0
164483,69264,0,199,2019-12-01,2019-12-06,6,50689,1,13.0,15,13.0,1.95,8.5,14.95,1,0
165303,81342,0,173,2019-12-06,2019-12-07,15,50941,1,13.0,15,13.0,1.95,8.5,14.95,1,0
166533,103780,0,194,2019-12-12,2019-12-13,16,51323,1,13.0,15,13.0,1.95,8.5,14.95,1,0
166758,61710,0,171,2019-12-13,2019-12-14,8,51393,1,13.0,15,13.0,1.95,8.5,14.95,1,0
171266,108137,0,165,2020-01-02,2020-01-03,3,52786,1,13.0,15,13.0,1.95,8.5,14.95,1,0
174650,67099,0,177,2020-01-22,2020-01-23,6,53830,1,13.0,15,13.0,1.95,8.5,14.95,1,0
174681,52627,0,174,2020-01-22,2020-01-23,16,53840,1,13.0,15,13.0,1.95,8.5,14.95,1,0
202610,70113,0,176,2020-06-10,2020-06-11,16,62503,1,13.0,15,13.0,1.95,8.5,14.95,1,0
203374,102671,0,195,2020-06-14,2020-06-15,14,62741,1,13.0,15,13.0,1.95,8.5,14.95,1,0
203917,107558,0,198,2020-06-17,2020-06-18,3,62920,1,13.0,15,13.0,1.95,8.5,14.95,1,0
206311,110251,0,183,2020-07-02,2020-07-03,8,63675,1,13.0,15,13.0,1.95,8.5,14.95,1,0
20,39209,0,170,2017-05-23,2017-05-26,8,8,1,13.0,15,13.0,1.95,8.5,14.95,1,0
74,50119,0,193,2017-05-23,2017-05-24,16,34,1,13.0,15,13.0,1.95,8.5,14.95,1,0
226,75213,0,169,2017-05-24,2017-05-27,15,104,1,13.0,15,13.0,1.95,8.5,14.95,1,0
245,52592,0,182,2017-05-24,2017-05-28,16,111,1,13.0,15,13.0,1.95,8.5,14.95,1,0
394,50541,0,186,2017-05-25,2017-05-29,16,173,1,13.0,15,13.0,1.95,8.5,14.95,1,0
454,49373,0,196,2017-05-25,2017-05-28,6,192,1,13.0,15,13.0,1.95,8.5,14.95,1,0
506,72156,0,200,2017-05-25,2017-05-28,8,209,1,13.0,15,13.0,1.95,8.5,14.95,1,0
636,38886,0,197,2017-05-26,2017-05-31,8,262,1,13.0,15,13.0,1.95,8.5,14.95,1,0
646,48073,0,198,2017-05-26,2017-05-31,13,266,1,13.0,15,13.0,1.95,8.5,14.95,1,0
725,59352,0,192,2017-05-27,2017-06-03,13,294,1,13.0,15,13.0,1.95,8.5,14.95,1,0
748,63946,0,177,2017-05-27,2017-06-02,6,303,1,13.0,15,13.0,1.95,8.5,14.95,1,0
1012,68806,0,184,2017-05-29,2017-06-07,6,391,1,13.0,15,13.0,1.95,8.5,14.95,1,0
1197,60159,0,193,2017-05-30,2017-06-09,6,446,1,13.0,15,13.0,1.95,8.5,14.95,1,0
1217,61633,0,174,2017-05-30,2017-06-09,14,452,1,13.0,15,13.0,1.95,8.5,14.95,1,0
1376,47741,0,202,2017-05-31,2017-06-12,3,499,1,13.0,15,13.0,1.95,8.5,14.95,1,0
1908,62837,0,165,2017-06-02,2017-06-03,8,652,1,13.0,15,13.0,1.95,8.5,14.95,1,0
1943,61426,0,182,2017-06-02,2017-06-04,14,662,1,13.0,15,13.0,1.95,8.5,14.95,1,0
2196,52627,0,171,2017-06-05,2017-06-06,16,736,1,13.0,15,13.0,1.95,8.5,14.95,1,0
2538,62837,0,163,2017-06-06,2017-06-08,8,839,1,13.0,15,13.0,1.95,8.5,14.95,1,0
2689,64003,0,179,2017-06-07,2017-06-10,6,888,1,13.0,15,13.0,1.95,8.5,14.95,1,0
2690,64003,0,187,2017-06-07,2017-06-11,6,888,1,13.0,15,13.0,1.95,8.5,14.95,1,0
2848,63578,0,173,2017-06-08,2017-06-11,3,935,1,13.0,15,13.0,1.95,8.5,14.95,1,0
2858,48937,0,194,2017-06-08,2017-06-11,3,939,1,13.0,15,13.0,1.95,8.5,14.95,1,0
2862,64965,0,172,2017-06-08,2017-06-09,14,940,1,13.0,15,13.0,1.95,8.5,14.95,1,0
3098,57851,0,186,2017-06-09,2017-06-10,6,1008,1,13.0,15,13.0,1.95,8.5,14.95,1,0
